,Num. Days In Fluid,Fluid Ca2+ (mM),Fluid Na+ (mM),Precursor Conc. (wt. %),Crosslinker Conc. (mM),Detach. Pressure (PSI),Nozzle Diam. (mm),Nozzle Angle (deg),Dist. P to N (cm),Angle P to N (deg),Flow Rate (uL/min),Nozzle Coating,Surface Tension (mN/m),Microgel Diam. (um)
2812,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,506.1129998
2813,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,551.045022
2814,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,530.5345579
2815,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,539.4731939
2816,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,495.788674
2817,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,491.4034948
2818,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,543.0529992
2819,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,542.9189898
2820,1.5,10.0,0.0,0.5,10.0,6.0,0.15,45,30.0,0,200,0,72.01,499.4803065
2821,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,324.8296101
2822,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,313.8030829
2823,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,286.5806054
2824,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,287.4410988
2825,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,295.6041688
2826,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,266.4909761
2827,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,291.1681639
2828,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,275.6127515
2829,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,297.2522481
2830,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,286.6755443
2831,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,287.3054871
2832,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,317.5260185
2833,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,336.5071996
2834,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,298.2796872
2835,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,287.1701669
2836,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,313.0332138
2837,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,319.3823881
2838,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,317.2143041
2839,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,292.1534114
2840,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,241.5291824
2841,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,317.3027688
2842,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,305.9087358
2843,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,329.4628474
2844,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,268.0363037
2845,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,294.7553438
2846,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,287.5950937
2847,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,330.2624812
2848,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,304.281499
2849,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,298.7909831
2850,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,264.1636079
2851,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,299.055456
2852,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,306.0274904
2853,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,310.1837079
2854,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,287.7362879
2855,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,290.3061162
2856,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,324.0264516
2857,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,329.0164336
2858,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,279.9875665
2859,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,282.9562172
2860,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,313.9234022
2861,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,298.9221659
2862,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,294.386109
2863,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,291.6375693
2864,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,316.3174336
2865,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,265.9983361
2866,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,309.5334419
2867,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,255.6303629
2868,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,296.5278279
2869,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,253.910348
2870,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,318.9463144
2871,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,303.0019107
2872,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,299.0915493
2873,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,310.8430949
2874,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,309.7291423
2875,1.5,10.0,0.0,0.5,10.0,20.0,0.15,45,30.0,0,200,0,72.01,273.1958542
2876,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,350.0
2877,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,380.0
2878,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,410.0
2879,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,370.0
2880,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,420.0
2881,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,420.0
2882,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,400.0
2883,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,430.0
2884,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,360.0
2885,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,430.0
2886,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,410.0
2887,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,350.0
2888,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,400.0
2889,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,330.0
2890,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,390.0
2891,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,340.0
2892,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,350.0
2893,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,330.0
2894,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,310.0
2895,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,370.0
2896,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,340.0
2897,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,340.0
2898,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,360.0
2899,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,300.0
2900,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,300.0
2901,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,340.0
2902,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,300.0
2903,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,310.0
2904,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,320.0
2905,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,360.0
2906,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,290.0
2907,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,300.0
2908,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,280.0
2909,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,270.0
2910,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,270.0
2911,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,280.0
2912,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,250.0
2913,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,260.0
2914,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,250.0
2915,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,290.0
2916,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,280.0
2917,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,200.0
2918,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,310.0
2919,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,290.0
2920,1.5,100.0,0.0,0.5,100.0,30.0,0.15,45,30.0,0,200,0,55.73,270.0
2921,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,270.0
2922,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,290.0
2923,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,250.0
2924,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,250.0
2925,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,270.0
2926,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,280.0
2927,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,290.0
2928,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,260.0
2929,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,260.0
2930,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,260.0
2931,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,280.0
2932,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,270.0
2933,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,250.0
2934,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,270.0
2935,1.5,100.0,0.0,0.5,100.0,35.0,0.15,45,30.0,0,200,0,55.73,250.0
2936,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,280.0
2937,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,260.0
2938,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,260.0
2939,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,270.0
2940,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,250.0
2941,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,260.0
2942,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,280.0
2943,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,240.0
2944,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,240.0
2945,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,270.0
2946,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,240.0
2947,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,260.0
2948,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,290.0
2949,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,230.0
2950,1.5,100.0,0.0,0.5,100.0,20.0,0.15,90,30.0,0,200,0,55.73,260.0
2951,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,240.0
2952,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,220.0
2953,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,240.0
2954,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,260.0
2955,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,230.0
2956,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,240.0
2957,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,230.0
2958,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,220.0
2959,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,240.0
2960,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,220.0
2961,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,200.0
2962,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,250.0
2963,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,230.0
2964,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,230.0
2965,1.5,100.0,0.0,0.5,100.0,20.0,0.1,45,30.0,0,200,0,55.73,230.0
2966,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,130.0
2967,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,180.0
2968,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,90.0
2969,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,200.0
2970,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,210.0
2971,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,120.0
2972,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,110.0
2973,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,100.0
2974,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,200.0
2975,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,190.0
2976,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,100.0
2977,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,70.0
2978,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,110.0
2979,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,160.0
2980,1.5,100.0,0.0,0.5,100.0,30.0,0.1,45,30.0,0,200,0,55.73,240.0
2981,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,140.0
2982,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,190.0
2983,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,90.0
2984,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,90.0
2985,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,140.0
2986,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,180.0
2987,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,240.0
2988,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,80.0
2989,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,150.0
2990,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,180.0
2991,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,220.0
2992,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,160.0
2993,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,170.0
2994,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,140.0
2995,1.5,100.0,0.0,0.5,100.0,35.0,0.1,45,30.0,0,200,0,55.73,110.0
2996,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,250.0
2997,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,290.0
2998,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,290.0
2999,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,300.0
3000,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,240.0
3001,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,240.0
3002,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,200.0
3003,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,320.0
3004,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,280.0
3005,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,280.0
3006,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,270.0
3007,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,250.0
3008,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,270.0
3009,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,240.0
3010,1.5,100.0,0.0,0.5,100.0,20.0,0.06,0,30.0,0,200,1,55.73,270.0
3011,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,280.0
3012,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,248.0
3013,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,224.0
3014,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,264.0
3015,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,256.0
3016,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,232.0
3017,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,264.0
3018,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,240.0
3019,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,232.0
3020,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,256.0
3021,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,264.0
3022,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,256.0
3023,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,272.0
3024,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,256.0
3025,1.5,100.0,0.0,0.5,100.0,20.0,0.15,45,30.0,0,200,1,55.73,240.0
3026,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,264.0
3027,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,240.0
3028,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,256.0
3029,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,272.0
3030,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,240.0
3031,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,296.0
3032,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,280.0
3033,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,248.0
3034,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,208.0
3035,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,272.0
3036,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,288.0
3037,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,264.0
3038,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,256.0
3039,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,288.0
3040,1.5,100.0,0.0,0.5,100.0,20.0,0.1,0,30.0,0,200,1,55.73,240.0
3041,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,620.0
3042,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,460.0
3043,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,570.0
3044,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,490.0
3045,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,540.0
3046,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,470.0
3047,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,480.0
3048,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,480.0
3049,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,580.0
3050,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,490.0
3051,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3052,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,530.0
3053,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,490.0
3054,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3055,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,470.0
3056,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,570.0
3057,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,510.0
3058,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,430.0
3059,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,460.0
3060,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,600.0
3061,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,590.0
3062,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3063,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,570.0
3064,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,480.0
3065,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,560.0
3066,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,520.0
3067,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,530.0
3068,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,610.0
3069,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,500.0
3070,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,490.0
3071,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3072,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,620.0
3073,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,530.0
3074,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,580.0
3075,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3076,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
3077,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,520.0
3078,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,630.0
3079,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0
